rue_1,rue_2,int_no,borough,acc,pi,acc_rate,ln_acc_rate,all_pedest,fi,fli,fri,fti,cli,cri,cti,ln_pi,ln_fi,ln_fli,ln_fri,ln_fti,ln_cli,ln_cri,ln_cti,tot_crossw,number_of_,avg_crossw,tot_road_w,median,green_stra,half_phase,any_ped_pr,ped_countd,lt_protect,lt_restric,lt_prot_re,parking,north_veh,north_ped,east_veh,east_ped,south_veh,south_ped,west_veh,west_ped,total_lane,of_exclusi,any_exclus,commercial,curb_exten,all_red_an,new_half_r,distdt,ln_distdt,traffic_10000,ped_100
Beaubien,Christophe-Colomb,1043,Rosemont-La-Petite-Patrie,9,4187.5693359375,0.002149218144942096,1.079152770045486,False,38482.03515625,1002.56207275391,2293.63134765625,35185.84375,1757018.375,2621460.75,98842672.0,8.33987617492676,10.5579471588135,6.91031408309937,7.73789215087891,10.4683990478516,14.37912940979,14.7792415618896,18.4090404510498,63.9000015258789,4,16.0,63.9000015258789,False,True,False,True,True,False,False,False,0.0,15901.548828125,2524.18798828125,5856.69384765625,496.229522705078,12405.8046875,916.505554199219,4317.9892578125,250.646545410156,6,0,False,1,False,False,False,4646.02294921875,8.44376659393311,3.84820342063904,41.8756942749023
Bourbonnière,Ontario,758,Mercier-Hochelaga-Maisonneuve,10,8590.0205078125,0.0011641415746219865,1.1039530303059877,False,17522.326171875,1311.02038574219,2111.89477539062,14099.4111328125,2827938.0,6193009.0,51582864.0,9.05835628509521,9.77123069763184,7.17856121063232,7.65534114837646,9.55388832092285,14.8550577163696,15.6389322280884,17.7586994171143,57.4000015258789,4,14.3999996185303,47.2000007629395,False,True,False,True,True,False,True,True,0.5,0.0,3556.1767578125,6911.6552734375,1577.0185546875,6070.55419921875,2687.23974609375,4540.1162109375,769.585083007812,2,0,False,0,False,False,False,5568.5341796875,8.62488746643066,1.752232670784,85.9002075195312
Beaubien,Saint-Michel,843,Rosemont-La-Petite-Patrie,10,2760.75244140625,0.003622200907990968,1.2621069908150262,False,30777.080078125,1300.37390136719,1347.31872558594,28129.38671875,994462.8125,908157.5625,47954136.0,7.92325878143311,10.3345260620117,7.17040681838989,7.20587205886841,10.2445697784424,13.8099584579468,13.7191734313965,17.6857566833496,78.0999984741211,4,19.5,63.9000015258789,False,True,False,True,True,False,True,True,0.0,12283.134765625,1035.79797363281,4405.779296875,400.288452148438,10654.146484375,938.820861816406,3434.01977539062,385.845062255859,6,0,False,0,False,False,False,6025.22705078125,8.70371055603027,3.07770800590515,27.6075248718262
Hochelaga,Pie-IX,738,Mercier-Hochelaga-Maisonneuve,10,1423.05981445312,0.007027111508902377,1.3773033514432775,False,36674.63671875,1584.87646484375,2974.79711914062,32114.96484375,523254.53125,1107966.75,22905424.0,7.26056480407715,10.509840965271,7.36826181411743,7.99793100357056,10.3770771026611,13.1678228378296,13.9180374145508,16.9468841552734,102.099998474121,4,25.5,85.9000015258789,True,True,False,True,True,False,False,False,0.5,11919.8310546875,429.390869140625,9970.2724609375,269.774353027344,7619.333984375,303.496154785156,7165.201171875,420.398376464844,4,0,False,0,False,False,False,5902.494140625,8.68313026428223,3.66746377944946,14.230598449707
Bloomfield,Jarry,1431,Villeray-Saint-Michel-Parc-Extension,11,3797.859375,0.0028963684312297636,1.3345962877449136,False,16786.94921875,2310.91748046875,1019.22564697266,13456.8056640625,2194795.5,1100691.125,23308908.0,8.2421932220459,9.72835731506348,7.74539995193481,6.92679786682129,9.50724029541016,14.601598739624,13.911449432373,16.9643459320068,61.0,4,15.3000001907349,51.7000007629395,False,False,False,False,False,True,True,True,1.0,2628.794921875,1029.25939941406,6761.19970703125,624.010925292969,0.0,1090.22595214844,7396.95458984375,1054.36328125,4,0,False,2,False,False,False,6006.2978515625,8.70056343078613,1.6786949634552,37.9785919189453
Cadillac,Sherbrooke,914,Mercier-Hochelaga-Maisonneuve,9,3840.89526367188,0.0023432037017838483,1.0904516616386282,False,45826.58984375,1704.77233886719,2467.58569335938,41654.234375,1839386.25,2726946.75,106885512.0,8.25346088409424,10.7326202392578,7.44118690490723,7.81099510192871,10.6371583938599,14.4249429702759,14.8186931610107,18.487268447876,77.8000030517578,4,19.3999996185303,70.5,True,True,False,True,True,False,False,False,0.0,1912.81225585938,504.67578125,20405.2578125,1268.388671875,3363.3134765625,687.788208007812,20145.20703125,1380.04260253906,4,0,False,0,False,False,False,8542.9931640625,9.05286693572998,4.5826587677002,38.4089508056641
Jarry,Saint-Denis,1089,Villeray-Saint-Michel-Parc-Extension,8,10200.92578125,0.0007842425453878459,0.866716944524595,False,48212.78125,946.182495117188,3992.03955078125,43274.55859375,2432247.75,10881390.0,211237552.0,9.23023414611816,10.7833786010742,6.85243511199951,8.29205799102783,10.6753196716309,14.7043256759644,16.202564239502,19.168493270874,80.6999969482422,4,20.2000007629395,66.9000015258789,False,False,False,False,True,False,True,True,0.5,16956.865234375,1683.74853515625,9004.6806640625,2854.60131835938,13039.2451171875,2574.84008789062,9211.990234375,3087.73583984375,4,0,False,0,False,False,False,6407.578125,8.76523685455322,4.82127809524536,102.009254455566
Mont-Royal,Parc,538,Plateau-Mont-Royal,8,4368.076171875,0.0018314698932015176,0.954417274821414,False,50820.00390625,4798.43359375,6170.8564453125,39850.71484375,5113324.0,8776305.0,86486000.0,8.38207817077637,10.8360452651978,8.47604465484619,8.72759342193604,10.5928964614868,15.4473600387573,15.9875659942627,18.2754936218262,103.099998474121,4,25.7999992370605,74.5999984741211,True,True,False,True,True,False,True,True,0.0,15787.90625,1165.53759765625,8940.9296875,1993.9658203125,19728.576171875,993.396667480469,6362.591796875,215.176177978516,6,0,False,2,False,False,False,2181.75,7.68788242340088,5.08200025558472,43.6807632446289
Jarry,Papineau,1029,Villeray-Saint-Michel-Parc-Extension,8,3917.4921875,0.002042122770666023,0.9669768953402175,False,45172.89453125,2125.84497070312,2356.80102539062,40690.24609375,2557847.0,2335647.75,87716368.0,8.27320671081543,10.7182521820068,7.66192483901978,7.76505994796753,10.6137437820435,14.7546758651733,14.663800239563,18.2896194458008,78.5999984741211,4,19.7000007629395,71.3000030517578,True,False,False,False,False,False,False,False,0.0,16219.41015625,1102.98327636719,8083.4599609375,840.549255371094,13510.92578125,1346.40014648438,7359.09814453125,627.559387207031,6,0,False,6,False,False,False,6823.06005859375,8.82806301116943,4.51728963851929,39.1749229431152
Sherbrooke,University,374,Ville-Marie,8,22692.9453125,0.00035253246724185,0.7976223375846807,False,36099.41796875,3499.6162109375,3273.90258789062,29325.8984375,20442124.0,19436072.0,342513440.0,10.0298089981079,10.4940319061279,8.16040897369385,8.09373760223389,10.286226272583,16.8331089019775,16.7826404571533,19.6518211364746,64.0,4,16.0,51.0,False,True,False,True,False,False,True,True,0.5,0.0,5778.68994140625,11536.708984375,5985.07177734375,10178.208984375,4974.88720703125,14384.498046875,5954.2958984375,4,0,False,0,False,False,False,389.256988525391,5.96423959732056,3.60994172096252,226.929458618164
Montagne,Sainte-Catherine,351,Ville-Marie,9,25673.275390625,0.00035055908773083515,0.8864195331527944,False,16344.0400390625,1653.09753417969,1519.31030273438,13171.6318359375,12232103.0,6367732.0,157211440.0,10.153205871582,9.70161914825439,7.4104061126709,7.326012134552,9.48582077026367,16.3195743560791,15.6667537689209,18.8731021881104,56.9000015258789,4,14.1999998092651,51.0999984741211,False,False,False,False,False,False,True,True,1.0,3843.17700195312,12436.38671875,0.0,2226.79614257812,3956.80444335938,9069.19140625,8544.05859375,1940.90222167969,3,0,False,0,False,False,False,544.669982910156,6.30017995834351,1.63440406322479,256.732757568359
Roy,Saint-Denis,502,Plateau-Mont-Royal,9,8406.095703125,0.0010706516220906472,0.9959374162892712,False,31423.361328125,1727.689453125,4452.43310546875,25243.23828125,3541109.5,10307717.0,88407608.0,9.03671169281006,10.3553066253662,7.45453977584839,8.40120601654053,10.1363143920898,15.0799512863159,16.1484031677246,18.2974681854248,69.5,4,17.3999996185303,58.5,False,True,False,True,False,True,True,True,1.0,17745.146484375,2140.20239257812,4361.6083984375,2212.03369140625,9316.60546875,1259.80932617188,0.0,2794.05078125,4,0,False,0,False,False,False,1929.73095703125,7.56513595581055,3.14233613014221,84.0609588623047
Berri,Henri-Bourassa,1266,Ahuntsic-Cartierville,8,5721.35888671875,0.0013982692151283786,0.9246458026378278,False,67600.21875,4028.81005859375,7093.46044921875,56477.9453125,6494986.0,9882669.0,166203664.0,8.65196228027344,11.1213655471802,8.30122566223145,8.86692905426025,10.9416055679321,15.6865406036377,16.1062927246094,18.9287242889404,74.0999984741211,4,18.5,86.1999969482422,True,True,False,True,True,True,True,True,0.0,26106.91796875,1356.96166992188,21435.3359375,1616.443359375,0.0,1280.39331054688,20057.96484375,1467.56042480469,8,0,False,2,True,False,False,9604.3251953125,9.1699686050415,6.76002168655396,57.2135887145996
Châteaubriand,Jean-Talon,1064,Villeray-Saint-Michel-Parc-Extension,8,12587.8984375,0.0006355310252716678,0.8474135337910083,False,36899.39453125,2222.232421875,3979.34643554688,30697.81640625,6170538.0,18217202.0,194895856.0,9.44049072265625,10.5159502029419,7.70626783370972,8.28887271881104,10.3319473266602,15.6352968215942,16.7178764343262,19.0879764556885,91.8000030517578,4,23.0,65.9000015258789,True,True,False,True,True,True,True,True,0.5,13994.896484375,1898.94543457031,10563.3564453125,1067.62927246094,0.0,4165.0205078125,12341.1416015625,5456.30322265625,6,0,False,1,False,False,False,5369.65283203125,8.5885181427002,3.68993949890137,125.878982543945
Garon,Henri-Bourassa,8852,MontrÚal-Nord,9,1376.67211914062,0.006537504373676283,1.2452568929545542,False,61037.671875,1893.88793945312,3927.19018554688,55216.59375,578831.25,1597619.625,51984312.0,7.22742414474487,11.0192470550537,7.54638719558716,8.27567863464355,10.9190187454224,13.2687664031982,14.2840251922607,17.7664527893066,111.599998474121,4,27.8999996185303,83.0999984741211,True,False,False,False,False,True,False,True,0.0,2934.13232421875,200.722442626953,30911.33984375,837.357299804688,3062.822265625,227.079940795898,24129.376953125,111.512474060059,7,1,True,1,False,False,False,11979.494140625,9.39095211029053,6.10376739501953,13.7667207717896
Berri,Maisonneuve,478,Ville-Marie,9,7144.8583984375,0.0012596470773959913,1.014181837428193,False,29326.373046875,4285.07421875,1534.60534667969,23506.693359375,7985619.5,4038690.25,87434664.0,8.87414836883545,10.2862415313721,8.36289310455322,7.33602905273438,10.0650396347046,15.8931531906128,15.2114305496216,18.2864017486572,77.5,4,19.3999996185303,65.0999984741211,True,True,False,True,True,True,True,True,0.0,4257.6328125,2928.3828125,11483.154296875,793.433471679688,13585.5849609375,1317.77233886719,0.0,2105.26977539062,4,1,True,1,False,False,False,1680.0849609375,7.42659950256348,2.93263721466064,71.4485855102539
McGill College,Sherbrooke,345,Ville-Marie,8,16743.732421875,0.00047779072183143156,0.8225561949164114,False,26394.408203125,2668.00439453125,3303.44067382812,20422.962890625,9539119.0,17831808.0,221168992.0,9.72577857971191,10.1809072494507,7.88908576965332,8.10272026062012,9.92441463470459,16.0709114074707,16.6964931488037,19.2144374847412,83.3000030517578,4,20.7999992370605,53.7999992370605,False,False,False,False,False,False,False,False,0.0,434.663238525391,2130.98461914062,10471.244140625,7429.80908203125,3046.7822265625,3726.75439453125,12441.7177734375,3456.18432617188,4,0,False,3,False,False,False,348.516998291016,5.85368680953979,2.6394407749176,167.437316894531
Atwater,Maisonneuve,286,Ville-Marie,9,11258.0322265625,0.0007994292269625202,0.9647504695348765,False,25567.572265625,3990.146484375,1597.60974121094,19979.814453125,6689119.0,5103928.5,123089704.0,9.32883739471436,10.1490802764893,8.29158306121826,7.3762640953064,9.90247821807861,15.7159929275513,15.4455213546753,18.6284236907959,75.0999984741211,4,18.7999992370605,66.8000030517578,False,True,False,True,True,False,True,True,0.0,8912.8779296875,4583.50537109375,4705.5810546875,3310.78393554688,11949.1123046875,1722.01770019531,0.0,1641.72521972656,5,0,False,0,False,False,False,1748.48596191406,7.46650552749634,2.55675721168518,112.580322265625
Décarie,Queen-Mary inter. Est,108,C¶te-des-Neiges-Notre-Dame-de-Graces,9,4315.62939453125,0.002085443205898256,1.0752690157011466,False,41213.8515625,754.980590820312,9009.69140625,31449.177734375,10083.455078125,12875479.0,69356040.0,8.36999797821045,10.6265296936035,6.6266918182373,9.10605621337891,10.3561277389526,9.21865081787109,16.3708343505859,18.0547637939453,85.0,4,21.2999992370605,70.5999984741211,True,True,False,True,True,False,True,True,0.0,0.0,2836.46215820312,9939.935546875,756.278564453125,23113.576171875,709.532897949219,8160.33837890625,13.3559131622314,6,0,False,1,False,False,False,4955.4951171875,8.50825214385986,4.12138509750366,43.1562957763672
Maisonneuve,Saint-Mathieu,337,Ville-Marie,10,19400.486328125,0.0005154509959630724,1.012857885143521,False,12905.9765625,1538.18017578125,1138.43762207031,10229.359375,6075425.5,5606656.5,96916112.0,9.8730525970459,9.46544647216797,7.33835506439209,7.03741216659546,9.23301696777344,15.6197633743286,15.5394649505615,18.3893566131592,57.2999992370605,4,14.3000001907349,51.0,False,True,False,True,True,True,True,True,0.0,5793.50537109375,8264.7431640625,7112.4716796875,2261.125,0.0,3949.74877929688,0.0,4924.86962890625,3,0,False,0,False,False,False,1103.09204101562,7.00587224960327,1.29059767723083,194.004867553711
Jarry,Viau,8979,St-LÚonard,11,1240.79150390625,0.008865308930122336,1.5441837078166298,False,30413.017578125,4112.19873046875,4693.0830078125,21607.734375,1135547.875,1438090.0,13797579.0,7.12350511550903,10.3226261138916,8.3217134475708,8.45384502410889,9.98080730438232,13.9426259994507,14.1788263320923,16.4400043487549,75.8000030517578,4,19.0,65.5,True,False,False,False,True,True,False,True,0.0,7555.32666015625,419.607177734375,6717.5498046875,332.735382080078,10569.021484375,270.449951171875,5571.11865234375,217.999038696289,6,2,True,4,False,False,False,8657.80859375,9.06621646881104,3.04130172729492,12.4079151153564
Papineau,Rosemont,1520,Rosemont-La-Petite-Patrie,10,3793.00854492188,0.002636429599766683,1.2134575164730614,False,46248.08203125,1412.43566894531,3796.24926757812,41039.39453125,1405266.875,3773747.0,81734912.0,8.24091529846191,10.741774559021,7.25307083129883,8.2417688369751,10.6222877502441,14.1557378768921,15.1435785293579,18.2189922332764,67.5,4,16.8999996185303,56.7000007629395,False,False,False,False,False,False,False,False,0.5,16046.1103515625,1532.37548828125,11120.9619140625,834.4619140625,11504.2626953125,735.843688964844,7576.74609375,690.327575683594,4,0,False,0,False,False,False,4589.11279296875,8.43144226074219,4.6248083114624,37.9300842285156
Mansfield,René-Lévesque,419,Ville-Marie,8,40700.66015625,0.00019655700839465423,0.7537215289245306,False,41185.35546875,1632.73229980469,4410.90869140625,35141.71484375,14543058.0,41464696.0,737612416.0,10.6140003204346,10.6258382797241,7.39800977706909,8.39183616638184,10.4671440124512,16.4926242828369,17.5403537750244,20.4189281463623,80.5999984741211,4,20.2000007629395,75.0,True,True,False,True,False,True,True,True,0.5,0.0,7737.5068359375,18767.984375,12487.9091796875,10089.6103515625,11557.3798828125,12327.76171875,8917.8662109375,6,0,False,0,False,False,False,256.140014648438,5.54572439193726,4.11853551864624,407.006591796875
Ontario,Saint-Denis,497,Ville-Marie,10,12157.2138671875,0.0008225568875604095,1.063187575960577,False,23817.498046875,1706.447265625,1621.94653320312,20489.103515625,6082863.0,4006198.5,128322632.0,9.40567779541016,10.0781755447388,7.44216918945312,7.39138221740723,9.92764854431152,15.6209859848022,15.2033529281616,18.6700572967529,56.5,4,14.1000003814697,43.7999992370605,False,False,False,False,False,False,True,True,0.0,10968.6767578125,1846.69152832031,4642.85107421875,5038.6826171875,2.34724497795105,1896.21179199219,8203.6220703125,3375.62841796875,4,0,False,0,False,False,False,1619.93103027344,7.39013862609863,2.38174986839294,121.572135925293
Saint-Antoine,Saint-Laurent,460,Ville-Marie,10,8345.2158203125,0.0011982913582246377,1.107487939951822,False,22243.896484375,3183.35522460938,2717.27880859375,16343.2626953125,3121664.25,7849827.0,72647512.0,9.02944374084473,10.009822845459,8.0656909942627,7.90738582611084,9.70157146453857,14.9538774490356,15.8760023117065,18.1011295318604,65.4000015258789,4,16.3999996185303,58.2999992370605,False,True,False,True,False,True,True,True,1.0,0.0,980.620788574219,0.0,2888.85595703125,6566.45751953125,2676.82983398438,15677.439453125,1798.9091796875,2,0,False,2,False,False,False,1210.58203125,7.0988564491272,2.22438955307007,83.4521560668945
Beaubien,Papineau,1002,Rosemont-La-Petite-Patrie,13,1532.48022460938,0.008482980590052066,1.772410793379433,False,30973.513671875,1216.16967773438,1352.60656738281,28404.736328125,426834.21875,525146.375,24251426.0,7.33464288711548,10.3408880233765,7.10346221923828,7.20978879928589,10.2543106079102,12.9641513824463,13.1714315414429,17.0039863586426,68.5,4,17.1000003814697,60.9000015258789,False,True,False,True,True,False,False,False,0.5,11639.4736328125,560.306579589844,4688.251953125,374.234588623047,10547.978515625,390.960174560547,4097.8095703125,206.978912353516,4,0,False,0,False,False,False,5001.0771484375,8.51740837097168,3.09735131263733,15.3248023986816
Côte-des-Neiges,Queen-Mary,149,C¶te-des-Neiges-Notre-Dame-de-Graces,10,4745.9736328125,0.002107049211327776,1.1813276681827707,False,22772.51171875,1965.17724609375,3255.27514648438,17552.05859375,1983576.375,4574057.5,41775936.0,8.46505165100098,10.0333089828491,7.58333778381348,8.08803176879883,9.77292728424072,14.5004119873047,15.3359107971191,17.547830581665,132.800003051758,4,33.2000007629395,96.9000015258789,True,True,False,True,False,False,False,False,0.0,7798.24609375,1103.81872558594,5941.177734375,802.167846679688,3286.50659179688,690.4453125,5746.58154296875,2149.54174804688,6,0,False,0,False,False,False,3827.30810546875,8.24991703033447,2.27725124359131,47.4597358703613
Lorimier,Sainte-Catherine,629,Ville-Marie,11,3521.96801757812,0.003123253801595889,1.346920873844501,False,36337.015625,4733.126953125,3762.87475585938,27841.013671875,3909745.5,1001269.625,78299128.0,8.16677474975586,10.5005922317505,8.46234130859375,8.23293876647949,10.2342662811279,15.1789827346802,13.8167791366577,18.17604637146,73.8000030517578,4,18.5,64.0,False,True,False,True,True,False,True,True,0.0,19333.390625,2243.46752929688,0.0,63.3564338684082,10643.7265625,973.08984375,6359.8974609375,242.054061889648,6,0,False,0,False,False,False,3015.69311523438,8.0115852355957,3.63370156288147,35.2196807861328
Jean-Talon,Papineau,1031,Villeray-Saint-Michel-Parc-Extension,10,5492.88916015625,0.0018205355521347423,1.1612770331835962,False,49105.10546875,1996.142578125,4056.16162109375,43052.80078125,2615848.0,5724864.5,108506312.0,8.61120986938477,10.8017177581787,7.59897184371948,8.30799198150635,10.6701831817627,14.7770986557007,15.5603294372559,18.5023193359375,75.4000015258789,4,18.8999996185303,67.0999984741211,False,True,False,True,True,False,True,True,0.5,17156.1796875,1584.6337890625,11338.08984375,2110.3056640625,12716.7587890625,114.276473999023,7894.07861328125,1683.67333984375,5,0,False,0,False,False,False,5837.2568359375,8.67201614379883,4.91051054000854,54.9288902282715
Jarry,Lajeunesse,1086,Villeray-Saint-Michel-Parc-Extension,10,11904.0283203125,0.0008400517649085603,1.06557186844889,False,30957.697265625,2328.9462890625,2893.38549804688,25735.3671875,6936191.5,9052749.0,169536832.0,9.3846321105957,10.3403768539429,7.75317096710205,7.9701828956604,10.1556205749512,15.7522630691528,16.0185794830322,18.9485816955566,68.0,4,17.0,61.5999984741211,False,False,False,False,True,False,True,True,1.0,0.0,2642.77124023438,11090.462890625,3937.18994140625,9509.0166015625,1772.12072753906,10358.2177734375,3551.9462890625,4,0,False,0,False,False,False,6461.8408203125,8.77366924285889,3.09576964378357,119.040283203125
Maisonneuve,McGill College,330,Ville-Marie,10,19110.302734375,0.0005232779479737033,1.0144063063371336,False,17971.783203125,2500.45581054688,2825.16528320312,12646.1630859375,11397169.0,15798495.0,120923096.0,9.85798263549805,9.79655838012695,7.82422780990601,7.94632196426392,9.44510936737061,16.2488765716553,16.5754241943359,18.6106643676758,73.4000015258789,4,18.3999996185303,62.2999992370605,True,True,False,True,True,True,True,True,0.0,5405.34033203125,4661.1318359375,8508.5498046875,4799.5146484375,4057.89379882812,3827.4609375,0.0,5822.19580078125,4,0,False,1,False,False,False,169.005996704102,5.12993431091309,1.79717826843262,191.10302734375
Jean-Talon,Lacordaire,6044,St-LÚonard,10,3088.29516601562,0.003238032462065973,1.244497068639413,False,43759.921875,5634.775390625,5905.04248046875,32220.10546875,4690543.0,2808182.5,60568840.0,8.03537368774414,10.6864738464355,8.6367130279541,8.68356227874756,10.3803462982178,15.3610591888428,14.848048210144,17.9192905426025,90.6999969482422,4,22.7000007629395,73.6999969482422,True,True,False,True,True,True,False,True,0.0,17300.9765625,943.364501953125,6519.46240234375,777.980346679688,12947.5400390625,1262.31958007812,6991.94384765625,104.630760192871,8,2,True,3,False,False,False,9056.10546875,9.1111946105957,4.37599229812622,30.8829517364502
Lacordaire,Robert,15748,St-LÚonard,11,2416.69189453125,0.004551676622449052,1.4120386749282294,False,43073.94140625,3897.56591796875,4308.1240234375,34868.25390625,2469880.75,2713747.5,48932924.0,7.79015493392944,10.6706743240356,8.26810836791992,8.36825847625732,10.4593324661255,14.7196798324585,14.8138408660889,17.705961227417,84.5,4,21.1000003814697,73.0999984741211,True,False,False,False,True,True,False,True,0.0,17487.955078125,433.592864990234,3804.50610351562,300.826049804688,18188.640625,1016.75848388672,3592.84057617188,665.5146484375,8,1,True,1,False,False,False,9717.5458984375,9.18168830871582,4.30739402770996,24.166919708252
Décarie,Sherbrooke,47,C¶te-des-Neiges-Notre-Dame-de-Graces,11,5874.27880859375,0.0018725702947411348,1.267523720618941,False,34156.3671875,5091.40380859375,3824.84716796875,25240.1171875,6229761.0,6161764.5,61241340.0,8.6783390045166,10.4387035369873,8.53530883789062,8.24927425384521,10.1361904144287,15.6448488235474,15.6338739395142,17.9303321838379,73.5,4,18.3999996185303,62.2000007629395,False,True,True,True,True,False,True,True,0.0,2294.908203125,1853.58178710938,9307.4501953125,1195.64965820312,7033.84521484375,1860.07995605469,15520.1640625,964.967224121094,6,0,False,3,False,False,True,4257.89892578125,8.35653114318848,3.41563677787781,58.7427864074707
Jean-Talon,Saint-Michel,858,Villeray-Saint-Michel-Parc-Extension,10,2702.12622070312,0.003700789372229215,1.2655353591050518,False,61826.8515625,3066.98876953125,4704.85693359375,54055.0078125,1646915.375,3115412.0,73172752.0,7.90179395675659,11.0320930480957,8.02845096588135,8.4563512802124,10.8977565765381,14.3144149780273,14.9518718719482,18.1083335876465,84.9000015258789,4,21.2000007629395,73.6999969482422,True,True,False,True,True,False,True,True,0.0,18428.6953125,530.046691894531,9350.8359375,644.951904296875,22881.984375,826.576293945312,11165.3369140625,700.551208496094,5,0,False,2,False,False,False,6674.93896484375,8.80611515045166,6.18268537521362,27.0212631225586
Langelier,Léger,9146,MontrÚal-Nord,11,1416.38830566406,0.0077662318701810775,1.5160148785617817,False,24727.9921875,3389.587890625,2418.4765625,18919.927734375,1465599.0,816188.875,15713164.0,7.2558650970459,10.1156911849976,8.12846374511719,7.79089307785034,9.84797096252441,14.197774887085,13.612401008606,16.5700092315674,115.400001525879,4,28.8999996185303,94.1999969482422,True,False,False,False,False,False,False,False,0.0,2143.14233398438,256.155334472656,10040.3984375,213.965042114258,2965.42431640625,304.372802734375,9579.02734375,641.895141601562,6,0,False,6,False,False,False,14083.7138671875,9.55277442932129,2.47279930114746,14.1638832092285
Bélanger,Lacordaire,7149,St-LÚonard,11,1980.01416015625,0.005555515824761551,1.4491113062595238,False,36021.43359375,3563.04614257812,4200.54248046875,28257.84375,1893207.25,2016285.875,30619176.0,7.59085893630981,10.4918689727783,8.17837142944336,8.34296894073486,10.2491264343262,14.4537830352783,14.5167684555054,17.2371368408203,90.5,4,22.6000003814697,75.0999984741211,True,False,False,False,True,True,False,True,0.0,13212.16015625,697.846496582031,6338.3701171875,417.372283935547,11003.0712890625,514.20263671875,5467.8310546875,350.592712402344,8,2,True,4,False,False,False,8988.744140625,9.10372829437256,3.60214328765869,19.800142288208
Bélanger,Papineau,1005,Rosemont-La-Petite-Patrie,13,3500.66943359375,0.0037135754308153393,1.5929987467982312,False,42632.28125,2038.72692871094,2980.90625,37612.6484375,1716842.875,2730248.75,59242280.0,8.16070938110352,10.6603670120239,7.62008094787598,7.9999828338623,10.5350961685181,14.3559980392456,14.8199033737183,17.8971462249756,69.6999969482422,4,17.3999996185303,60.0999984741211,False,True,True,True,True,False,False,False,0.5,16575.966796875,822.790588378906,7494.85009765625,1005.63299560547,12264.2998046875,499.007263183594,6297.16455078125,1173.23852539062,4,0,False,0,False,False,True,5551.98193359375,8.62191009521484,4.26322793960571,35.0066947937012
Ontario,Papineau,642,Ville-Marie,11,3426.12109375,0.003210627908063852,1.3514868281467796,False,49306.63671875,530.637023925781,3578.89477539062,45197.10546875,252613.28125,3479056.25,92734488.0,8.13918399810791,10.8058137893677,6.27407789230347,8.1828088760376,10.7187881469727,12.4396152496338,15.0622720718384,18.345251083374,61.5999984741211,4,15.3999996185303,50.2000007629395,False,True,False,True,True,True,True,True,0.0,34117.63671875,1385.71887207031,9857.4541015625,427.249786376953,0.0,1064.06323242188,5331.54638671875,549.089111328125,4,0,False,2,False,False,False,2813.32006835938,7.94212055206299,4.93066358566284,34.2612113952637
Côte-des-Neiges,Edouard-Montpetit,142,C¶te-des-Neiges-Notre-Dame-de-Graces,11,12733.099609375,0.0008638902025003424,1.1637797689454978,False,20036.0234375,644.032531738281,2363.08520507812,17028.90625,1217174.25,10021465.0,70281352.0,9.45195960998535,9.90528678894043,6.46774911880493,7.76772308349609,9.74266815185547,14.0120429992676,16.1202392578125,18.0680160522461,60.0,4,15.0,55.0,False,False,False,False,False,True,False,True,0.0,8301.408203125,899.363891601562,5012.67919921875,5085.125,6721.93701171875,1332.14050292969,0.0,5416.4697265625,3,0,False,2,False,False,False,4194.38916015625,8.34150314331055,2.00360226631165,127.330993652344
Galeries d'Anjou les,Jean-Talon,9028,Anjou,11,3760.7822265625,0.0029249234168111948,1.3361867392662765,False,38964.3046875,8409.6533203125,12562.4111328125,17992.23828125,7323202.0,10423397.0,32954982.0,8.23238182067871,10.5704011917114,9.03713607788086,9.43846416473389,9.79769611358643,15.8065576553345,16.1595630645752,17.3106536865234,98.5999984741211,4,24.7000007629395,74.1999969482422,True,False,False,False,True,False,False,False,0.0,11647.0869140625,508.439086914062,11482.658203125,698.478637695312,9412.673828125,1220.25378417969,6421.88427734375,1333.61071777344,6,4,True,0,False,False,False,10807.607421875,9.28800582885742,3.89643049240112,37.6078224182129
Henri-Bourassa,Lacordaire,8863,MontrÚal-Nord,10,2514.36499023438,0.003977147326994812,1.277175817010702,False,62643.453125,10722.390625,7091.38623046875,44829.67578125,3340626.75,5204773.5,56989580.0,7.8297758102417,11.0452136993408,9.28008937835693,8.86663627624512,10.7106256484985,15.0216693878174,15.4650869369507,17.8583793640137,116.099998474121,4,29.0,99.5,True,True,False,True,True,True,True,True,0.0,9280.724609375,1145.72424316406,18409.998046875,1211.28784179688,15543.919921875,65.5636215209961,19408.810546875,91.7890701293945,8,3,True,2,False,False,False,12252.7275390625,9.41350364685059,6.26434516906738,25.1436500549316
Pierrefonds,Sources des,16918,Pierrefonds-Roxboro,11,649.958374023438,0.016924160745720822,1.6983411614067419,False,40775.9140625,10178.865234375,8173.5263671875,22423.521484375,2061097.5,1714089.375,7558464.0,6.4769082069397,10.6158466339111,9.22806930541992,9.0086555480957,10.0178661346436,14.5387487411499,14.3543930053711,15.8381786346436,117.099998474121,4,29.2999992370605,95.0,True,True,False,True,True,True,False,True,0.0,5726.26318359375,37.6787452697754,8842.66796875,150.714981079102,12607.3671875,246.795776367188,13599.6142578125,214.768844604492,8,4,True,8,False,False,False,19454.03125,9.87580966949463,4.07759141921997,6.49958372116089
